train_1_000000,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN13RC061_EN0232_20211107.wav,1,며칠 후면 친한 친구의 생일이라서 신발을 선물로 사 주고 싶었는데 생각보다 눈에 확 띄는 신발이 없었습니다,train
train_1_000001,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN18RC177_EN0039_20210824.wav,1,한강인데 여기까지 배달이 오나요 정말 신기하네요 저는 시원한 맥주에 피자와 치킨이 먹고 싶어요,train
train_1_000002,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/2.한국생활I/EN25RB111_EN0015_20211010.wav,1,사람들의 다양한 성격과 일 처리 능력에 대한 분석이 나날이 늘면서 그에 관한 유형 검사도 인기다,train
train_1_000003,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN13RC062_EN0070_20211005.wav,1,어떻게 하면 친구를 깜짝 놀라게 해 줄 수 있을까 고민하다가 직접 고구마 케이크를 만들어 주기로 결심했습니다,train
train_1_000004,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN19RC216_EN0099_20211106.wav,1,김치볶음밥 만들기 쉬워 보이네요 저도 집에서 언제 한번 뭐 만들어 봐야겠어요 저는 김밥도 좋아해요,train
train_1_000005,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN16RC149_EN0035_20210830.wav,1,앞으로 직진하다 오른쪽으로 가면 편의점도 있고 가래떡이나 식혜를 살 수 있는 가게도 있어요,train
train_1_000006,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN19RC218_EN0087_20211006.wav,1,저는 김치전이랑 막걸리 먹는 것을 좋아해요 김치전도 생각보다 만들기 쉬워요 김치전 먹어 봤나요,train
train_1_000007,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN13RC067_EN0118_20211030.wav,1,가게 주인에게 물어봤더니 인삼은 사람과 모양이 비슷한 것이 최고라는 이야기를 들려주셨어요,train
train_1_000008,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/3.한국생활II/EN34RA089_EN0081_20211028.wav,1,한국에서는 요즘 전화나 인터넷으로 연락하면 배달해 주는 서비스가 늘고 있는데 그 품목은 매우 다양하다,train
train_1_000009,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN18RC197_EN0123_20211110.wav,1,튀김이랑 같이 먹으면 더 맛있을 것 같아요 거기에 계란이랑 치즈도 추가하고 싶은데 괜찮아요,train
train_1_000010,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/3.한국생활II/EN36RA129_EN0071_20211009.wav,1,결혼 날짜도 신부 집에서 정했고 신랑 집에서는 결혼식 전날에 옷감과 편지가 든 함을 신부 집으로 보냈다,train
train_1_000011,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/4.한국문화I/EN43RB070_EN0093_20211108.wav,1,피씨방에서는 다양한 요리들을 저렴하게 시킬 수 있어서 한자리에 앉아 먹고 놀면서 몇 시간씩 앉아만 있어,train
train_1_000012,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN13RC052_EN0033_20210806.wav,1,일 층에서 휴지 신발 의류를 팔고 이 층에서 과일 빵 라면 음료수를 팔며 삼 층에서 휴대폰 냉장고를 판매해요,train
train_1_000013,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/5.한국문화II/EN56RA128_EN0093_20211121.wav,1,잘 모르겠는데 그냥 듣기가 좋았어요 그날 온종일 피 땀 눈물 한 곡만 무한 반복해서 들었습니다,train
train_1_000014,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/2.한국생활I/EN21RB012_EN0113_20211109.wav,1,친구를 만나러 갈 때 빈손으로 가는 건 예의가 아닌 것 같기에 근처 가게에 들러 음료수와 과자를 샀어요,train
train_1_000015,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/4.한국문화I/EN49RB212_EN0013_20210801.wav,1,또한 식사를 함께 할 때 가장 웃어른이 수저를 먼저 드셔야 다른 사람들이 나이별로 차례차례 식사를 해,train
train_1_000016,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN13RC065_EN0081_20211019.wav,1,통영산 돌김은 백 장에 만 원짜리와 백오십 장에 이만 원짜리가 있었는데 시식용 김을 먹어보니까 둘 다 맛있었어요,train
train_1_000017,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN17RC164_EN0015_20210808.wav,1,맞아요 비가 정말 많이 와서 홍수까지 났잖아요 저희 동네는 길이 침수돼서 차도 떠다니고 가게도 다 잠겼었어요,train
train_1_000018,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/3.한국생활II/EN36RA145_EN0071_20211009.wav,1,여러 가지 사회 요인으로 국적이 다른 남녀가 결혼을 통하여 가정 이루는 국제결혼이 증가했다,train
train_1_000019,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN12RC042_EN0093_20211010.wav,1,자리에 앉은 뒤에 인기 메뉴인 양념갈비 육 인분과 맥주와 소주 사이다 여러 병을 한꺼번에 주문했어요,train
train_1_000020,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN14RC093_EN0274_20211031.wav,1,무슨 브랜드 옷인지 어떻게 알았냐면 인터넷으로 검색해서 똑같은 옷을 파는 쇼핑몰을 찾았지,train
train_1_000021,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN13RC057_EN0249_20211028.wav,1,점원한테 제가 고른 옷을 보여 달라고 부탁하고는 탈래실  에서 착용해 봤는데 제 몸에 잘 맞지 않고 작은 것 같았어요,train
train_1_000022,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN14RC081_EN0014_20210826.wav,1,이제 보니 내가 돈이 부족한 이유가 다 있었네 내 월급에 비해서 지출이 너무 많은 것 같아,train
train_1_000023,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/5.한국문화II/EN59RA213_EN0087_20211012.wav,1,그래 그런데 계급 사회의 모습은 굳이 한국이 아니더라도 다른 나라에서도 표현할 수 있지 않아,train
train_1_000024,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/3.한국생활II/EN39RA212_EN0087_20211009.wav,1,쌈에 어울리는 쌈장 역시 쌈 채소 종류에 지지 않을 정도로 다양하여 재료마다 특색을 갖는다,train
train_1_000025,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN13RC055_EN0098_20211013.wav,1,술도 평소보다 훨씬 저렴한 가격에 팔고 있었 었지만 저는 술을 자제하기 때문에 눈길도 주지 않았어요,train
train_1_000026,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN12RC034_EN0119_20211025.wav,1,약속 장소에 삼십 분이나 일찍 도착해서 시간을 때우려고 지하철역 출구 옆에 있는 편의점에서 구경했어요,train
train_1_000027,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/5.한국문화II/EN57RA160_EN0267_20211101.wav,1,한국에서는 밥그릇이나 국그릇을 손에 들고 먹지 않고 숟가락과 젓가락을 양손에 들고 함께 사용하지 않습니다,train
train_1_000028,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN13RC058_EN0232_20211107.wav,1,옷의 색깔이 제 얼굴과 잘 어울려서 꼭 사고 싶었는데 사이즈 때문에 포기해야 하는 것이 너무 속상했어요,train
train_1_000029,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/5.한국문화II/EN52RA046_EN0093_20211117.wav,1,석굴암을 보고 불국사를 갔는데 우연히 만난 아주머니 세 분이 저희를 부르시더니 맛있는 해물탕을 사 주셨던 추억이 있습니다,train
train_1_000030,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/2.한국생활I/EN21RB005_EN0015_20210930.wav,1,그런데 갑자기 배가 살살 아파서 화장실을 찾았는데 눈앞에는 여자 화장실만 보여서 상당히 난감했습니다,train
train_1_000031,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN12RC040_EN0119_20211025.wav,1,가위바위보를 한 결과 고기를 먹자고 했던 친구가 이겨서 길 건너에 있는 유명한 고깃집에 가게 됐어요,train
train_1_000032,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN14RC093_EN0196_20211030.wav,1,무슨 브랜드 옷인지 어떻게 알았냐면 인터넷으로 검색해서 똑같은 옷을 파는 쇼핑몰을 찾았지,train
train_1_000033,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/3.한국생활II/EN39RA205_EN0071_20211010.wav,1,다양한 음식들을 넓은 채소 위에 얹은 후 크기를 줄여 입을 크게 벌린 상태로 한 번에 다 먹는 것이다,train
train_1_000034,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN12RC041_EN0267_20211028.wav,1,유명한 곳이라 줄을 서서 기다려야 했지만 한참 친구들과 얘기하며 기다리니 시간이 금방 지나갔습니다,train
train_1_000035,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/2.한국생활I/EN23RB075_EN0093_20211105.wav,1,비가 와서 좀 아쉬웠지만 부산의 이곳저곳을 둘 둘러보며 사진도 찍고 친구와 즐거운 추억을 쌓을 수 있어서 좋았습니다,train
train_1_000036,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN14RC097_EN0118_20211030.wav,1,옷을 꼼꼼히 살펴본 줄 알 알았는데 집에 와서 다시 보니까 얼토당토않게 바지에 큰 구머 멍이 나 있더라고,train
train_1_000037,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN18RC195_EN0066_20211003.wav,1,아니요 제가 매운 것을 잘 못 먹어요 매운맛 대신 순한 맛이나 중간 맛으로 하면 좋겠어요,train
train_1_000038,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/3.한국생활II/EN32RA032_EN0087_20211008.wav,1,너비아니는 상고 시대부터 내려온 요리로 소고기를 갖은양념에 재워 두었다가 숯불로 구운 음식인데 식감이 부드럽다,train
train_1_000039,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN12RC045_EN0084_20211107.wav,1,우리는 아이스 아메리카노 세 잔과 수박 스무디 한 잔 딸기 생크림 케이크와 와플을 주문했어요,train
train_1_000040,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN18RC178_EN0295_20211103.wav,1,저는 떡볶이도 먹고 싶은데 그럼 모두 다 시켜서 나눠 먹어요 우선 피자와 치킨 둘 다 파는 곳을 찾아볼게요,train
train_1_000041,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/3.한국생활II/EN31RA009_EN0035_20210910.wav,1,지원을 하고 어떤 일을 하는지 더 자세히 알고자 네이버 유튜브 등에 검색해서 경험자들의 얘기 및 경험담을 찾아보았습니다,train
train_1_000042,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/4.한국문화I/EN41RB019_EN0258_20211031.wav,1,무료로 경복궁을 관람할 수 있다는 말에 신나서 표 파는 직원에게 감사 인사를 한 뒤 표를 확인하는 곳으로 깡총깡총 뛰어갔습니다,train
train_1_000043,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/3.한국생활II/EN37RA168_EN0008_20210802.wav,1,가을 추수 후 하늘에 감사하는 뜻으로 마을 사람들이 함께 음식도 만들고 제사도 지내는 곳도 있습니다,train
train_1_000044,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN12RC038_EN0096_20211010.wav,1,한 친구는 설렁탕을 먹으러 가자고 했고 다른 친구는 요즘 기운이 없다며 고깃집에 가자고 했어요,train
train_1_000045,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN15RC101_EN0212_20211101.wav,1,요리하다가 손을 좀 베었는데 피가 멈추지 않아서 일단 휴지로 싸서 왔어요 지금도 많이 아파요,train
train_1_000046,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/4.한국문화I/EN43RB063_EN0081_20211105.wav,1,이와 반대로 아무것도 안 하는 게 취미인 사람들도 있어 침대에 조용히 누워서 움직이지를 않은대 ,train
train_1_000047,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/2.한국생활I/EN23RB069_EN0234_20211112.wav,1,일기 예보를 좀 더 자세히 들어보니 제 생각보다 많은 비가 예상되고 천둥과 벼락이 동반된다고 하더라고요,train
train_1_000048,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN19RC222_EN0099_20211106.wav,1,집에서 간단히 만들 수 있는 한국 음식이 정말 많네요 김치전도 꼭 한번 번 직접 만들어서 먹어 보고 싶어요,train
train_1_000049,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/5.한국문화II/EN56RA126_EN0071_20211027.wav,1,제가 처음 한국어를 배우게 된 것은 여러 가지 이유가 있지만 케이팝에 관심이 많았기 때문이에요,train
train_1_000050,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/3.한국생활II/EN38RA186_EN0081_20211030.wav,1,결혼 후 맞벌이 부부 생활을 하며 의도적으로 자녀를 두지 않는 부부를 일컬어 딩크족이라고 한다,train
train_1_000051,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/5.한국문화II/EN58RA199_EN0267_20211102.wav,1,나무는 서두르는 법이 없이 계절과 시간에 순응하며 살아왔기에 아름답다는 말을 본 적이 없는데 한옥도 그래서 아름다운 것 같습니다,train
train_1_000052,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN17RC174_EN0274_20211031.wav,1,네 그리고 기온이 영하 삼십 도까지 내려가기도 해요 아주 추워서 두꺼운 옷이랑 장갑이랑 부츠가 필수예요,train
train_1_000053,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/2.한국생활I/EN24RB099_EN0171_20211107.wav,1,다문화 가족이 한국에서 잘 적응하고 새 행복한 삶을 살 수 있도록 지원하는 서비스들이 가양합니다 ,train
train_1_000054,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/4.한국문화I/EN49RB210_EN0081_20211109.wav,1,한국 사람들이 집들이에 초대받아서 가게 되면 두루마리 휴지를 사는 경우가 많잖아 혹시 이거 알고 있어,train
train_1_000055,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN15RC121_EN0169_20211031.wav,1,의사 선생님 저는 운동을 하다가 발목을 삐었는데 걸을 때마다 아직도 아파요 사진을 찍어 볼까요,train
train_1_000056,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN14RC084_EN0028_20210812.wav,1,너는 평소에 저축은 좀 하고 있니 나도 정말 그러고 싶은데 생활비가 빠듯해서 돈을 모을 여유가 없어,train
train_1_000057,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/2.한국생활I/EN22RB046_EN0123_20211110.wav,1,국민건강보험 홈페이지에 들어가 보니 정말 외국인도 건강검진 혜택을 받을 수 있다고 쓰여 있었습니다,train
train_1_000058,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN14RC082_EN0112_20211021.wav,1,한 벌만 사도 충분한데 내가 또 과소비를 한 것 같아서 지금 생각해 보니 조금 후회가 많이 돼,train
train_1_000059,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/2.한국생활I/EN21RB005_EN0322_20211122.wav,1,그런데 갑자기 배가 살살 아파서 화장실을 찾았는데 눈앞에는 여자 화장실만 보여서 상당히 난감했습니다,train
train_1_000060,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/4.한국문화I/EN43RB064_EN0274_20211114.wav,1,따분할 것 같은데 집에 있는 걸 세상에서 제일 좋아하는 사람들은 요즘에는 집순이 집돌이라고 불러,train
train_1_000061,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN13RC064_EN0084_20211107.wav,1,지난주 토요일에는 서울에서 큰 시장으로 유명한 과장 시장에 가서 가족에게 보낼 홍삼과 김을 샀습니다,train
train_1_000062,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/2.한국생활I/EN21RB016_EN0008_20210917.wav,1,좌석버스를 타면 더 빠르게 편하게 갈 수 있었지만 요금이 비싸서 가격이 저렴한 일반버스를 탔습니다,train
train_1_000063,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN11RC025_EN0214_20211026.wav,1,너무 걱정하지 마세요 지갑은 저희가 습득하게 되면 빠른 시일 내로 연락드리겠습니다 감사합니다,train
train_1_000064,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/5.한국문화II/EN59RA214_EN0071_20211029.wav,1,내가 볼 때 한국에서는 근현대사나 사회적 문제에 대해 자유롭게 접근하기 때문에 더 풍성하게 표현할 수 있는 것 같아,train
train_1_000065,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN14RC079_EN0185_20211023.wav,1,다리도 날씬해 보이고 키도 커 보이는 게 나한테 아주 잘 어울려 꽤 비싸 보이는데 얼마 주고 샀는지 알아,train
train_1_000066,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/5.한국문화II/EN52RA042_EN0087_20211012.wav,1,순천만의 전망대에서 해넘이를 꼭 보시라고 하고 싶어요 노을이 질 무렵 철새가 떼를 지어 날아오르는 모습은 장관이었습니다,train
train_1_000067,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN15RC123_EN0093_20211020.wav,1,사진을 봐야 알겠지만 골절된 경우에 붕대를 감고 목발을 짚고 다니면 다 나을 때까지 보통 한 달 걸려요,train
train_1_000068,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN14RC085_EN0119_20211025.wav,1,저축이 얼마나 중요한데 전혀 안 하고 있다니 어떻게 하려고 그래 그럼 앞으로 뭘 어떻게 해야 될 해야 할까,train
train_1_000069,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/5.한국문화II/EN55RA117_EN0071_20211027.wav,1,그렇게 하겠습니다 좌석을 고르고 싶은데요 비행기 앞쪽으로 해 주시고요 창가 말고 복도 쪽으로 해 주세요,train
train_1_000070,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/3.한국생활II/EN35RA109_EN0274_20211107.wav,1,의사 선생님은 침 치료와 함께 한약을 먹어 볼 것을 추천해 주시고 주의해야 할 생활 습관도 알려 주셨어요,train
train_1_000071,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN16RC146_EN0258_20211029.wav,1,기차 안에 매점이나 자판기가 있나요 기차를 오래 타는데 가는 동안에 배고플 것 같은데요,train
train_1_000072,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/2.한국생활I/EN24RB096_EN0087_20211010.wav,1,일오칠칠에 일삼육육 다누리 콜센터로 전화해서 문의하면 직원들의 근무 시간에 한하여 언제든지 상담이 가능합니다,train
train_1_000073,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/4.한국문화I/EN43RB055_EN0013_20210801.wav,1,또 다른 친구는 매주 뒷산 꼭대기까지 등산을 하는 게 취미야 아침 일찍 일어나 등산을 시작한다니깐,train
train_1_000074,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN14RC078_EN0244_20211107.wav,1,응 치마도 이번에 새로 산 건데 정말 예쁘지 않아 우리 언니랑 지난주 일요일에 백화점에 갔다가 샀어,train
train_1_000075,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/3.한국생활II/EN36RA128_EN0044_20210919.wav,1,결혼식을 크게 신식과 정통식 두 가지가 있다 옛날에 결혼식을 신부의 집에서 치르곤 했다,train
train_1_000076,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN19RC212_EN0087_20211006.wav,1,김치볶음밥 만드는 것 정말 간단해요 김치랑 밥 그리고 양파랑 파 햄이랑 피망만 있으면 돼요,train
train_1_000077,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/4.한국문화I/EN44RB094_EN0071_20211024.wav,1,국제 특급으로 보내면 사흘이 걸릴 거예요 만약 주말이 겹친다면 최대 이틀 정도 더 늦을 수 있으니 빨리 보내는 것이 좋겠습니다,train
train_1_000078,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN14RC081_EN0123_20211110.wav,1,이제 보니 내가 돈이 부족한 이유가 다 있었네 내 월급에 비해서 지출이 너무 많은 것 같아,train
train_1_000079,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN13RC054_EN0041_20210821.wav,1,오늘은 술과 딸기를 할인해서 보통 때 이천오백 원인 딸기를 싸게 천구백 원에 살 수 있었어요,train
train_1_000080,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN16RC143_EN0231_20211109.wav,1,잠시만요 손님 타는 곳이 삼 번이니까 삼 번만 출구 왼쪽으로 나가서 그 계단으로 내려가시면 돼요,train
train_1_000081,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/4.한국문화I/EN48RB182_EN0071_20211024.wav,1,일 년 정도 공부하니까 한국어 잘 들리고 자막 없이도 내용을 이해하게 되었죠 그 후에는 드라마를 더 많이 봤지요,train
train_1_000082,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN11RC009_EN0250_20211029.wav,1,어떡하지 영화 시작할 때까지 한 시간은 남아있으니까 온 길을 거슬러 올라가 보자 경찰서도 들러 신고하고 와야겠지,train
train_1_000083,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN11RC022_EN0119_20211025.wav,1,아하 감사합니다 한국에 와서 살면서 지갑을 잃어버린 적은 처음이라 정말 당황스럽고 특히 신분증을 분실해서 심란해요,train
train_1_000084,/data/lsnoo/nonnative_korean/audio_files/training/TS_2.영어/1.한국일반/EN13RC055_EN0044_20210823.wav,1,술도 평소보다 훨씬 저렴한 가격에 팔고 있지만 저는 술을 자제하기 때문에 눈길도 주지 않았어요,train
